case_nr,case_link,case_address,month
"LG Salzburg, 23 Sa 2/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f1bedfa71efd63f6c1257a6c00698c70!OpenDocument,5081,2008-07-01
"BG Hietzing, 12 S 16/08s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c1e2c863cf3c1b63c1257a6c0058f8ef!OpenDocument,1130,2008-07-01
"LG Linz, 17 S 31/08w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/92d16095f9a54927c1257a6c006694e8!OpenDocument,4502,2008-07-01
"BG Kufstein, 6 S 43/08y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e5dcb217cdb2959ac1257a6c006f9780!OpenDocument,6300,2008-07-01
"BG Meidling, 3 S 33/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ca8ec1d6fa048b93c1257a6c005ddfe8!OpenDocument,1120,2008-07-01
"BG Innere Stadt Wien, 63 S 36/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a1ab8fe498e85a6bc1257a6c00540170!OpenDocument,1110,2008-07-01
"BG Urfahr-Umgebung, 7 Se 8/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c80c17a141a6cb5cc1257a6c00665d16!OpenDocument,4210,2008-07-01
"BG Rattenberg, 4 S 7/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1c3d03994f0edfa1c1257a6c006fb339!OpenDocument,6240,2008-07-01
"BG Laa an der Thaya, 10 S 5/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f9fadaf73d99e8d1c1257a6c006172a8!OpenDocument,2171,2008-07-01
"BG Donaustadt, 12 S 37/08y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d0f03bc1ecf4afcbc1257a6c005bbc78!OpenDocument,1220,2008-07-01
"BG St. Pölten, 12 S 29/08g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f5a520c781e5cce4c1257a6c0061dab8!OpenDocument,3100,2008-07-01
"BG Innere Stadt Wien, 64 S 15/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/aa60d49aa8eabea7c1257a6c00548019!OpenDocument,1050,2008-07-01
"BG Eisenkappel, S 4/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e8436119b80be613c1257a6c006df3d5!OpenDocument,9135,2008-07-01
"BG Favoriten, 42 S 23/08p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/60fd4becdabdeed7c1257a6c005824ee!OpenDocument,1100,2008-07-01
"BG Kufstein, 6 S 47/08m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/bcc616958a25d346c1257a6c006f97b8!OpenDocument,6343,2008-07-01
"HG Wien, 4 S 112/08k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/99702c2439ea11dcc1257a6c0056108c!OpenDocument,1100,2008-07-01
"BG Innere Stadt Wien, 66 S 29/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/634f018ae2140987c1257a6c0054ec3b!OpenDocument,1030,2008-07-01
"BG Innere Stadt Wien, 66 S 46/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/203ffddfd0374d9fc1257a6c0054ee5b!OpenDocument,1110,2008-07-01
"BG Innere Stadt Wien, 66 S 26/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ade4c00d9ed57cb4c1257a6c0054ebf5!OpenDocument,1110,2008-07-01
"BG Innere Stadt Wien, 66 S 41/08g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ee34858826aa12a4c1257a6c0054eda2!OpenDocument,1050,2008-07-01
"BG Reutte, 2 S 5/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c1861285dbc88b56c1257a6c006fdbfc!OpenDocument,6600,2008-07-01
"BG Innere Stadt Wien, 66 S 42/08d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d8de2b9dad827dd0c1257a6c0054edcc!OpenDocument,1050,2008-07-01
"BG Innere Stadt Wien, 66 S 40/08k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ba9912cdae5e28d4c1257a6c0054ed7f!OpenDocument,1110,2008-07-01
"BG Innere Stadt Wien, 66 S 3/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/694a57f4369702f6c1257a6c0054e990!OpenDocument,1050,2008-07-01
"BG Favoriten, 43 S 41/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fd7d5fae234e098ec1257a6c00584661!OpenDocument,1100,2008-07-01
"BG Favoriten, 43 S 51/08p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ae0c390daeb3ca9dc1257a6c005846fe!OpenDocument,1100,2008-07-01
"BG Meidling, 3 S 32/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fef5fb9ac3d1ec0fc1257a6c005ddfcb!OpenDocument,1120,2008-07-01
"BG Wiener Neustadt, 3 S 18/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9192e6605b607b6dc1257a6c0062eae2!OpenDocument,2700,2008-07-01
"BG Innere Stadt Wien, 67 S 33/08p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f6cd5dc79e177f01c1257a6c0055033f!OpenDocument,1110,2008-07-01
"BG Fünfhaus, 18 S 6/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4ddab294838dc009c1257a6c00597976!OpenDocument,1150,2008-07-01
"BG Korneuburg, 8 S 8/05v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/bef79dced66511c2c1257a6c0060ddba!OpenDocument,2100,2008-07-01
"BG Leopoldstadt, 20 S 132/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0571d5e4f5741eeec1257a6c00606176!OpenDocument,1020,2008-07-01
"BG Favoriten, 44 S 55/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cea710b28f9506eac1257a6c00586908!OpenDocument,1100,2008-07-01
"BG Favoriten, 44 S 49/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cbc5d17413f41ef9c1257a6c00586868!OpenDocument,1100,2008-07-01
"BG Favoriten, 44 S 48/08d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7ac8c5bb832f2a0ac1257a6c00586827!OpenDocument,1100,2008-07-01
"BG Hernals, 13 S 38/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/88a3698e68d2beb6c1257a6c005a1ba7!OpenDocument,1160,2008-07-01
"BG Fünfhaus, 19 S 10/08p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9a6e22afc71a3ee1c1257a6c0059963d!OpenDocument,1150,2008-07-01
"BG Fünfhaus, 19 S 11/08k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/645166e2d47f997bc1257a6c0059965b!OpenDocument,1150,2008-07-01
"LG Wiener Neustadt, 10 S 80/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fc46ea0b7e5e75b9c1257a6c0063300d!OpenDocument,1030,2008-07-01
"BG Favoriten, 45 S 70/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/985ca3d6886d74f9c1257a6c0058990c!OpenDocument,1100,2008-07-01
"BG Favoriten, 46 S 24/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2afe1b39f924c528c1257a6c0058caae!OpenDocument,1100,2008-07-01
"BG Innere Stadt Wien, 71 S 35/08m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/397cbc965138a44ac1257a6c005576bc!OpenDocument,1030,2008-07-01
"BG Favoriten, 46 S 46/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e9ce5a668929e58bc1257a6c0058cc38!OpenDocument,1100,2008-07-01
"BG St. Pölten, 15 S 21/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cc366e1dc421912bc1257a6c0061f9d9!OpenDocument,3384,2008-07-01
"BG Hietzing, 13 S 21/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/bff290f0c3d0298cc1257a6c00590aea!OpenDocument,1130,2008-07-01
"HG Wien, 5 S 70/08s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b5c238a15fbc7820c1257a6c0056e761!OpenDocument,1060,2008-07-01
"BG Favoriten, 46 S 11/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c1c9a9c3ae159843c1257a6c0058c9dd!OpenDocument,1100,2008-07-01
"BG Favoriten, 46 S 33/08p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/798ea7b2e7327f36c1257a6c0058cb24!OpenDocument,1100,2008-07-01
"HG Wien, 5 SEU 1/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/dc09364af41ffd0fc1257a6c005724a5!OpenDocument,8367,2008-07-01
"BG Favoriten, 46 S 37/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5e2cd76d64da267bc1257a6c0058cb7d!OpenDocument,1100,2008-07-01
"BG Favoriten, 46 S 38/08y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3daf7c51969ef727c1257a6c0058cb94!OpenDocument,1100,2008-07-01
"LG Korneuburg, 36 S 100/06g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/79167f549bcfe8f2c1257a6c00610651!OpenDocument,2325,2008-08-01
"BG Fünfhaus, 16 S 189/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ddcf2a354deb652cc1257a6c005955a9!OpenDocument,1150,2008-08-01
"LG Linz, 17 S 32/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f84afed96510124ec1257a6c0066950e!OpenDocument,4273,2008-08-01
"BG Feldkirch, 16 S 49/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6ce3b5bf6379b2c2c1257a6c00710422!OpenDocument,6840,2008-08-01
"BG Neusiedl am See, 3 S 19/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a667ba6993144650c1257a6c0064377b!OpenDocument,7093,2008-08-01
"BG Fünfhaus, 16 S 174/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a2598be7462b90e5c1257a6c00595597!OpenDocument,1140,2008-08-01
"BG Innsbruck, 23 S 33/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2d773a71f9a03695c1257a6c006eb10e!OpenDocument,6020,2008-08-01
"BG Favoriten, 43 S 54/08d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/808d44e42e02b81fc1257a6c0058473d!OpenDocument,1100,2008-08-01
"BG Innsbruck, 23 S 38/08g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3ee54aa1527d50d8c1257a6c006eb164!OpenDocument,6020,2008-08-01
"BG Meidling, 4 S 28/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0cb84762edf0f017c1257a6c005e19e7!OpenDocument,1120,2008-08-01
"BG Bregenz, 21 S 24/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6450a6ffc8e28d58c1257a6c00707d2f!OpenDocument,6973,2008-08-01
"BG Donaustadt, 37 Se 2/07h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/278fe0d33b42604cc1257a6c005c3d16!OpenDocument,1020,2008-08-01
"BG Fünfhaus, 18 S 12/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/76273ef14bd29785c1257a6c00597a18!OpenDocument,1150,2008-08-01
"BG Donaustadt, 37 S 26/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e0d20fb258843551c1257a6c005c3134!OpenDocument,1220,2008-08-01
"BG Tamsweg, 3 S 4/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/62dd30dedba1f7ddc1257a6c0069d133!OpenDocument,5580,2008-08-01
"BG Baden, 22 S 17/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d360e908256decffc1257a6c005cd6b7!OpenDocument,2552,2008-08-01
"BG Favoriten, 44 S 63/08k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c6cc9e4e7ddac176c1257a6c005869e1!OpenDocument,1100,2008-08-01
"BG Favoriten, 44 S 57/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2e542ff1268fabb7c1257a6c00586927!OpenDocument,1100,2008-08-01
"BG Favoriten, 45 S 71/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fea87749ce85b698c1257a6c0058992d!OpenDocument,1100,2008-08-01
"BG Zell am Ziller, 4 S 6/05h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/98f6daf65418c68dc1257a6c00700222!OpenDocument,6290,2008-08-01
"BG Melk, 13 S 12/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e344cf9b2b84728bc1257a6c006183bd!OpenDocument,3644,2008-08-01
"BG Favoriten, 46 S 43/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/66d6a3f9a26e8059c1257a6c0058cbfa!OpenDocument,1100,2008-08-01
"BG Telfs, 6 S 32/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2a9509c99005420dc1257a6c006f16c2!OpenDocument,6410,2008-08-01
"BG Zell am Ziller, 4 S 16/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7cb41e07a38aa789c1257a6c00700647!OpenDocument,6263,2008-08-01
"BG Gänserndorf, 11 S 24/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/949d5d4398d43c67c1257a6c005d86d8!OpenDocument,2294,2008-08-01
"LG Leoben, 17 S 48/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/004dbd42b995ab62c1257a6c006a610e!OpenDocument,8921,2008-09-01
"BG Bregenz, 19 S 31/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0e78fe6bb937a358c1257a6c00705b3f!OpenDocument,6900,2008-09-01
"BG Innere Stadt Wien, 63 S 48/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9d04e712c77f58b2c1257a6c005403cb!OpenDocument,1050,2008-09-01
"BG Favoriten, 44 S 58/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/899c1a74931d3f58c1257a6c00586944!OpenDocument,1100,2008-09-01
"BG Feldkirch, 16 S 22/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2d9908de43218c47c1257a6c00710246!OpenDocument,6832,2008-09-01
"BG Favoriten, 43 S 65/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a1a9bc13662a4621c1257a6c005847ef!OpenDocument,1100,2008-09-01
"LG Leoben, 18 S 56/08y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c065330f06893e7dc1257a6c006a949c!OpenDocument,8630,2008-09-01
"BG Fünfhaus, 17 S 17/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/81556cf6cc1af396c1257a6c00596a34!OpenDocument,1140,2008-09-01
"BG Innere Stadt Wien, 64 S 31/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2f4430befe53a9f1c1257a6c0054819c!OpenDocument,1110,2008-09-01
"BG Innere Stadt Wien, 66 S 55/08s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e9a6cd50a3feaae8c1257a6c0054ef4a!OpenDocument,1050,2008-09-01
"BG Ferlach, 2 S 7/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9388b13e79c25ae0c1257a6c006c4a0b!OpenDocument,9170,2008-09-01
"BG Innere Stadt Wien, 67 S 39/08w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d0c7715b196b9831c1257a6c0055039a!OpenDocument,1110,2008-09-01
"BG Favoriten, 44 S 62/08p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/663fb4924663ce1ac1257a6c005869c1!OpenDocument,1100,2008-09-01
"BG Fünfhaus, 19 S 21/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/51ccfa8d9af39f25c1257a6c0059978b!OpenDocument,1150,2008-09-01
"BG Silz, 5 S 37/08y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3353eaf386f89da7c1257a6c006e2172!OpenDocument,6422,2008-09-01
"BG Leopoldstadt, 20 Se 11/08w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fca984b0f0a93ddbc1257a6c0060c031!OpenDocument,1020,2008-09-01
"BG Gänserndorf, 11 S 33/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8fab9c25056d3398c1257a6c005d87ec!OpenDocument,2214,2008-09-01
"BG Innere Stadt Wien, 68 S 40/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4f7c2cf144b2e948c1257a6c00551bae!OpenDocument,1030,2008-09-01
"BG Favoriten, 44 S 66/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a591fb4113328f95c1257a6c00586a3d!OpenDocument,1100,2008-09-01
"BG Favoriten, 44 S 64/08g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/09ef2fcd3cc65bf2c1257a6c00586a01!OpenDocument,1100,2008-09-01
"BG Silz, 5 S 30/01h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/51263c9e835e8d69c1257a6c006e191b!OpenDocument,6416,2008-09-01
"BG Favoriten, 44 S 69/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/53d50e814275612bc1257a6c00586a8d!OpenDocument,1100,2008-09-01
"BG Favoriten, 44 S 70/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5a9cf4ad34f927bfc1257a6c00586afc!OpenDocument,1100,2008-09-01
"BG Favoriten, 45 S 67/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c1fbec4c4ee2bf3dc1257a6c005898b9!OpenDocument,1100,2008-09-01
"BG Kitzbühel, 6 S 24/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9f643c82552c146cc1257a6c006f7cc6!OpenDocument,6380,2008-09-01
"BG Oberpullendorf, 5 Se 3/06k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/aec378c5207ea809c1257a6c006451b8!OpenDocument,2871,2008-09-01
"BG Kitzbühel, 6 S 23/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f10d7cc0cb14a7fac1257a6c006f7ca5!OpenDocument,6345,2008-09-01
"BG Bruck an der Mur, 8 Se 7/07s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6569b81fdabae371c1257a6c0069fad9!OpenDocument,8632,2008-09-01
"BG Favoriten, 46 S 42/08m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/54a2b69e094e5f6ec1257a6c0058cbea!OpenDocument,1100,2008-09-01
"BG Leoben, 15 S 41/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/47fe30d64d3cafb2c1257a6c006a2c99!OpenDocument,8770,2008-09-01
"BG Favoriten, 46 S 36/08d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4a67eb54b7ca28bcc1257a6c0058cb63!OpenDocument,1100,2008-09-01
"LGZ Graz, 25 Se 209/08k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cccb56d1408afd7fc1257a6c006b307d!OpenDocument,8010,2008-09-01
"HG Wien, 2 Se 304/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b24b7d3d22ca1dbac1257a6c0055c8c3!OpenDocument,1180,2008-10-01
"BG Innere Stadt Wien, 63 S 57/08p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e06554804e77a670c1257a6c005406a3!OpenDocument,1110,2008-10-01
"BG Donaustadt, 12 S 58/08m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/55a69b614bc7e3a0c1257a6c005bbd96!OpenDocument,1220,2008-10-01
"HG Wien, 4 Se 393/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0ecb554ed487b989c1257a6c0056c420!OpenDocument,1060,2008-10-01
"BG Melk, 13 S 17/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/308585409e87043ac1257a6c006184ca!OpenDocument,3375,2008-10-01
"BG Innere Stadt Wien, 66 S 62/08w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ea76594a6995840cc1257a6c0054f02d!OpenDocument,1030,2008-10-01
"BG Innere Stadt Wien, 66 S 63/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f92bc0e242dd7bebc1257a6c0054f04e!OpenDocument,1030,2008-10-01
"BG Innere Stadt Wien, 66 S 48/08m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5ad0f68ad0a832c7c1257a6c0054eea2!OpenDocument,1110,2008-10-01
"BG Spittal an der Drau, 6 Se 10/06y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1234574491a674a5c1257a6c006d724d!OpenDocument,9832,2008-10-01
"BG Favoriten, 43 S 70/08g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e13b86f8b8965cc9c1257a6c00584834!OpenDocument,1100,2008-10-01
"BG Fünfhaus, 18 S 11/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4b896a8c0114b5bec1257a6c00597a05!OpenDocument,1140,2008-10-01
"BG Stainz, 2 S 11/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/00643a411070c892c1257a6c006ab69a!OpenDocument,8510,2008-10-01
"BG Villach, 18 S 72/08x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0a4b81618529c170c1257a6c006dae8d!OpenDocument,9500,2008-10-01
"BG Favoriten, 44 S 65/08d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c464a460f1b273dac1257a6c00586a23!OpenDocument,1100,2008-10-01
"BG Fünfhaus, 18 S 14/08v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/565f585131197680c1257a6c00597a6c!OpenDocument,1150,2008-10-01
"BG Favoriten, 44 S 67/08y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/eee3d7c3a9060d51c1257a6c00586a53!OpenDocument,1100,2008-10-01
"BG Favoriten, 44 S 72/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ff4515f8ee0bb0d0c1257a6c00586b41!OpenDocument,1100,2008-10-01
"LG Salzburg, 23 Se 62/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2d7d0f39d1845cf7c1257a6c0069913e!OpenDocument,5301,2008-10-01
"BG Favoriten, 44 S 61/08s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ed30dd136ee8d4b6c1257a6c0058699e!OpenDocument,1100,2008-10-01
"BG Innere Stadt Wien, 68 S 43/08s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/196070fc7a3a5f8ec1257a6c00551bcc!OpenDocument,1050,2008-10-01
"LG Linz, 12 S 81/08m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/40b441575061676bc1257a6c0066668f!OpenDocument,4020,2008-10-01
"LG Korneuburg, 36 S 90/04h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/14477cdad4dba6ecc1257a6c00610377!OpenDocument,2460,2008-10-01
"LG Korneuburg, 36 S 92/04b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2085c41616ff82eec1257a6c0061037e!OpenDocument,2460,2008-10-01
"BG Mödling, 12 S 17/06y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0f96d5f4e9dcc9b5c1257a6c0061b4ba!OpenDocument,2331,2008-10-01
"BG Favoriten, 45 S 86/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d6bef76b7814a2dbc1257a6c00589ad0!OpenDocument,1100,2008-10-01
"BG St. Pölten, 15 S 28/08g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a84f39fe73f6ac67c1257a6c0061fa80!OpenDocument,3100,2008-10-01
"BG Fünfhaus, 43 S 25/08w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ab00e61029a1ac62c1257a6c0059bf6a!OpenDocument,1150,2008-10-01
"BG Döbling, 42 S 32/08y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/88438aae8a288002c1257a6c005aaf89!OpenDocument,1180,2008-10-01
"BG Favoriten, 46 S 49/08s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/02ada60221869970c1257a6c0058cc72!OpenDocument,1100,2008-10-01
"BG Floridsdorf, 31 S 164/08g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9b53323d0771e972c1257a6c005b0067!OpenDocument,1210,2008-10-01
"BG Fünfhaus, 43 S 27/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4f967b148145127ec1257a6c0059bf8e!OpenDocument,1150,2008-10-01
"LG Korneuburg, 36 S 15/04d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/55d51603cec400a4c1257a6c00610304!OpenDocument,2201,2008-11-01
"LGZ Graz, 40 S 32/05m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a54c0b004069721ac1257a6c006b748f!OpenDocument,8501,2008-11-01
"BG Leopoldstadt, 17 S 146/08a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5d5612ec78a920dac1257a6c005efa66!OpenDocument,1020,2008-11-01
"BG Kufstein, 6 S 81/08m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7ffcf290e63c687ec1257a6c006f9952!OpenDocument,1200,2008-11-01
"BG Favoriten, 43 S 76/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/650cd9dd69cfb3d7c1257a6c00584892!OpenDocument,1100,2008-11-01
"BG Ferlach, 2 S 10/08t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/910e0867b47a8142c1257a6c006c4a57!OpenDocument,9170,2008-11-01
"BG Innere Stadt Wien, 66 S 68/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ef37d073487d2e08c1257a6c0054f0f5!OpenDocument,1110,2008-11-01
"BG Innere Stadt Wien, 66 S 69/08z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/eb77784235efea41c1257a6c0054f116!OpenDocument,1110,2008-11-01
"BG Innere Stadt Wien, 66 S 50/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1a411620b5a4f950c1257a6c0054eedd!OpenDocument,1110,2008-11-01
"BG Favoriten, 43 S 78/08h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b6da6fdfbe8bf8b3c1257a6c005848ae!OpenDocument,1100,2008-11-01
"BG Innere Stadt Wien, 66 S 72/08s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a6627c6e86143c94c1257a6c0054f17b!OpenDocument,1110,2008-11-01
"BG Innsbruck, 21 S 56/08i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a8c3130702b93ec4c1257a6c006e62cc!OpenDocument,6091,2008-11-01
"HG Wien, 4 S 5/06x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/073e7b22a1aaa0b8c1257a6c005607a7!OpenDocument,1040,2008-11-01
